ticker,htm_url,year_published
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312517059212/d328282d10k.htm,2017
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312516473553/d48186d10k.htm,2016
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312515071980/d869080d10k.htm,2015
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312514067354/d639242d10k.htm,2014
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312513077191/d484822d10k.htm,2013
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312512081807/d262950d10k.htm,2012
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312511050049/d10k.htm,2011
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312510042763/d10k.htm,2010
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312509013429/d10k.htm,2009
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312508013719/d10k.htm,2008
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312507027693/d10k.htm,2007
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312506028736/d10k.htm,2006
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312505025463/d10k.htm,2005
MS,https://www.sec.gov/Archives/edgar/data/895421/000119312504029127/d10k.htm,2004
MS,https://www.sec.gov/Archives/edgar/data/895421/000095013003001275/d10k.htm,2003
MS,https://www.sec.gov/Archives/edgar/data/895421/000095013001500161/dex31.txt,2001
MS,https://www.sec.gov/Archives/edgar/data/895421/,1998
C,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100121000042/c-20201231.htm,2021
C,https://www.sec.gov/ix?doc=/Archives/edgar/data/831001/000083100120000031/c-12312019x10k.htm,2020
C,https://www.sec.gov/Archives/edgar/data/831001/000083100119000027/c-12312018x10k.htm,2019
C,https://www.sec.gov/Archives/edgar/data/831001/000083100118000040/c-12312017x10k.htm,2018
C,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/c-12312016x10k.htm,2017
C,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/c-12312015x10k.htm,2016
C,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/c-12312014x10k.htm,2015
C,https://www.sec.gov/Archives/edgar/data/831001/000110465914015152/a14-3681_610k.htm,2014
C,https://www.sec.gov/Archives/edgar/data/831001/000120677413000852/citigroup_10k.htm,2013
C,https://www.sec.gov/Archives/edgar/data/831001/000120677412000799/citigroup_10k.htm,2012
C,https://www.sec.gov/Archives/edgar/data/831001/000120677411000316/citigroup_10k.htm,2011
C,https://www.sec.gov/Archives/edgar/data/831001/000120677410000406/citi_10k.htm,2010
C,https://www.sec.gov/Archives/edgar/data/831001/000119312509041237/d10k.htm,2009
C,https://www.sec.gov/Archives/edgar/data/831001/000119312508036445/d10k.htm,2008
C,https://www.sec.gov/Archives/edgar/data/831001/000119312507038505/d10k.htm,2007
C,https://www.sec.gov/Archives/edgar/data/831001/000104746906002377/a2167745z10-k.htm,2006
C,https://www.sec.gov/Archives/edgar/data/831001/000104746905004988/a2152655z10-k.htm,2005
C,https://www.sec.gov/Archives/edgar/data/831001/000104746904006087/a2129612z10-k.htm,2004
C,https://www.sec.gov/Archives/edgar/data/831001/000104746903007460/a2104619z10-k.txt,2003
C,https://www.sec.gov/Archives/edgar/data/831001/,1996
C,https://www.sec.gov/Archives/edgar/data/831001/,1995
C,https://www.sec.gov/Archives/edgar/data/831001/,1994
LIN,https://www.sec.gov/ix?doc=/Archives/edgar/data/1707925/000162828021003574/lin-20201231.htm,2021
LIN,https://www.sec.gov/ix?doc=/Archives/edgar/data/1707925/000170792520000015/lin201910-k.htm,2020
LIN,https://www.sec.gov/Archives/edgar/data/1707925/000162828019003050/plc201810-k.htm,2019
LIN,https://www.sec.gov/Archives/edgar/data/1707925/000170792518000004/lindeplc201710k.htm,2018
HON,https://www.sec.gov/ix?doc=/Archives/edgar/data/773840/000077384021000015/hon-20201231.htm,2021
HON,https://www.sec.gov/ix?doc=/Archives/edgar/data/773840/000077384020000009/hon1231201910k.htm,2020
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041319000366/c92779_10k.htm,2019
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041318000292/c89913_10k.htm,2018
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041317000391/c86783_10k.htm,2017
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041316005457/c83288_10k.htm,2016
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041315000621/c79276_10k.htm,2015
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041314000634/c75936_10k.htm,2014
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041313000907/c72130_10-k.htm,2013
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041312000976/c68029_10k.htm,2012
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041311000961/c63936_10-k.htm,2011
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041310000784/c60039_10k.htm,2010
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041309000801/c56028_10k.htm,2009
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041308001037/c51271_10k.htm,2008
HON,https://www.sec.gov/Archives/edgar/data/773840/000093041307001369/c44492_10k.htm,2007
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011706000980/a41243.htm,2006
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011705000756/a38747.htm,2005
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011704000868/a36887.txt,2004
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011703000910/a34239.txt,2003
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011702000539/a31661.txt,2002
HON,https://www.sec.gov/Archives/edgar/data/773840/000095011701000640/0000950117-01-000640-0001.txt,2001
HON,https://www.sec.gov/Archives/edgar/data/773840/,1998
HON,https://www.sec.gov/Archives/edgar/data/773840/,1996
HON,https://www.sec.gov/Archives/edgar/data/773840/,1995
PM,https://www.sec.gov/ix?doc=/Archives/edgar/data/1413329/000141332921000007/pm-20201231.htm,2021
PM,https://www.sec.gov/ix?doc=/Archives/edgar/data/1413329/000141332920000007/pm123119form10kwrapinc.htm,2020
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332919000007/pm123118form10kwrapinclfsm.htm,2019
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332918000007/pm123117form10kwrapinclfsm.htm,2018
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332917000014/pm123116form10kwrapinclfsm.htm,2017
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332916000076/pm123115form10kwrapinclfsm.htm,2016
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332915000016/pm12312014form10kwrapinclf.htm,2015
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332914000012/pm1231201310-k.htm,2014
PM,https://www.sec.gov/Archives/edgar/data/1413329/000141332913000019/pm1231201210-k.htm,2013
PM,https://www.sec.gov/Archives/edgar/data/1413329/000119312512076983/d258717d10k.htm,2012
PM,https://www.sec.gov/Archives/edgar/data/1413329/000119312511046772/d10k.htm,2011
PM,https://www.sec.gov/Archives/edgar/data/1413329/000119312510041735/d10k.htm,2010
PM,https://www.sec.gov/Archives/edgar/data/1413329/000119312509038765/d10k.htm,2009
QCOM,https://www.sec.gov/ix?doc=/Archives/edgar/data/804328/000172894920000067/qcom-20200927.htm,2020
QCOM,https://www.sec.gov/ix?doc=/Archives/edgar/data/804328/000172894919000072/qcom10-k2019.htm,2019
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000172894918000095/qcom10-k2018.htm,2018
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445217000190/qcom10-k2017.htm,2017
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445216000552/qcom10-k2016.htm,2016
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445215000271/qcom10-k2015.htm,2015
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445214000320/qcom10-k2014.htm,2014
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445213000483/qcom10-k2013.htm,2013
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445212000371/qcom10-k2012.htm,2012
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000123445211000360/qcom10-k2011.htm,2011
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000095012310100207/a57478e10vk.htm,2010
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000095012309057827/a54086e10vk.htm,2009
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639208000707/a50397e10vk.htm,2008
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639207000836/a35354e10vk.htm,2007
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639206000996/a24679e10vk.htm,2006
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639205000362/a14009e10vk.htm,2005
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639204000858/a02900e10vk.htm,2004
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639203001502/a94029e10vk.htm,2003
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639202001489/a85543e10vk.htm,2002
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000093639201500225/a76829e10-k.htm,2001
QCOM,https://www.sec.gov/Archives/edgar/data/804328/000091205700047095/a2029329z10-k.txt,2000
QCOM,https://www.sec.gov/Archives/edgar/data/804328/,1998
QCOM,https://www.sec.gov/Archives/edgar/data/804328/,1996
UNP,https://www.sec.gov/ix?doc=/Archives/edgar/data/100885/000010088521000068/unp-20201231x10k.htm,2021
UNP,https://www.sec.gov/ix?doc=/Archives/edgar/data/100885/000010088520000065/unp-20191231x10k.htm,2020
UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088519000060/unp-20181231x10k.htm,2019
UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088518000048/unp-20171231x10k.htm,2018
UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088517000056/unp-20161231x10k.htm,2017
UNP,https://www.sec.gov/Archives/edgar/data/100885/000010088516000260/unp-20151231x10k.htm,2016
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312515037518/d865355d10k.htm,2015
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312514040752/d668613d10k.htm,2014
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312513045658/d477110d10k.htm,2013
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312512038569/d288752d10k.htm,2012
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312511024531/d10k.htm,2011
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312510023294/d10k.htm,2010
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312509021370/d10k.htm,2009
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312508041700/d10k.htm,2008
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312507038387/d10k.htm,2007
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312506038383/d10k.htm,2006
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312505037425/d10k.htm,2005
UNP,https://www.sec.gov/Archives/edgar/data/100885/000119312504025678/d10k.htm,2004
UNP,https://www.sec.gov/Archives/edgar/data/100885/000095013403002918/d03483e10vk.txt,2003
UNP,https://www.sec.gov/Archives/edgar/data/100885/000095013402001771/d94498e10-k.txt,2002
UNP,https://www.sec.gov/Archives/edgar/data/100885/000095013401002416/d85246e10-k.txt,2001
UNP,https://www.sec.gov/Archives/edgar/data/100885/,1998
UNP,https://www.sec.gov/Archives/edgar/data/100885/,1997
UNP,https://www.sec.gov/Archives/edgar/data/100885/,1996
UNP,https://www.sec.gov/Archives/edgar/data/100885/,1994
NEE,https://www.sec.gov/ix?doc=/Archives/edgar/data/37634/000075330821000014/nee-20201231.htm,2021
NEE,https://www.sec.gov/ix?doc=/Archives/edgar/data/37634/000075330820000021/nee-12312019x10k.htm,2020
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330819000039/nee-12312018x10k.htm,2019
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330818000013/nee-12312017x10k.htm,2018
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330817000060/nee-12312016x10k.htm,2017
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330816000337/nee-12312015x10k.htm,2016
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330815000079/nee-12312014x10k.htm,2015
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330814000025/nee-12312013x10k.htm,2014
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330813000023/nee-12312012x10k.htm,2013
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330812000025/nee-12312011x10k.htm,2012
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330811000025/form10k123110.htm,2011
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330810000025/form10k123109.htm,2010
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330809000025/form10k123108.htm,2009
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330808000003/form10k2007.htm,2008
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330807000016/form10k2006.htm,2007
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330806000032/file10k2005.htm,2006
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330805000017/file10k2004.htm,2005
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330804000017/file10k2003.htm,2004
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330803000017/file10k2002.htm,2003
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330802000021/file10k2001.htm,2002
NEE,https://www.sec.gov/Archives/edgar/data/753308/000075330801500013/file10k.txt,2001
NEE,https://www.sec.gov/Archives/edgar/data/37634/000075330800000004/,2000
NEE,https://www.sec.gov/Archives/edgar/data/37634/,1999
NEE,https://www.sec.gov/Archives/edgar/data/37634/,1998
NEE,https://www.sec.gov/Archives/edgar/data/37634/,1997
NEE,https://www.sec.gov/Archives/edgar/data/37634/,1996
NEE,https://www.sec.gov/Archives/edgar/data/753308/,1994
AMGN,https://www.sec.gov/ix?doc=/Archives/edgar/data/318154/000031815421000010/amgn-20201231.htm,2021
AMGN,https://www.sec.gov/ix?doc=/Archives/edgar/data/318154/000031815420000017/amgn-12312019x10kq42019.htm,2020
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815419000008/amgn-12312018x10kq42018.htm,2019
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815418000004/amgn-12312017x10k.htm,2018
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815417000004/amgn-12312016x10k.htm,2017
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815416000031/amgn-12312015x10k.htm,2016
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815415000005/amgn-12312014x10k.htm,2015
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000031815414000004/amgn-12312013x10k.htm,2014
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000144530513000364/amgn-12312012x10k.htm,2013
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000119312512086670/d241420d10k.htm,2012
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000095012311018800/v57113e10vk.htm,2011
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000119312510044311/d10k.htm,2010
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000119312509041091/d10k.htm,2009
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000119312508040431/d10k.htm,2008
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000119312507042586/d10k.htm,2007
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000110465906015851/a06-5805_110k.htm,2006
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000095012905002159/v06403e10vk.htm,2005
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000095014804000549/v96430e10vk.htm,2004
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000089843003001854/d10k.htm,2003
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000089843002000744/d10k.txt,2002
AMGN,https://www.sec.gov/Archives/edgar/data/318154/000089843001000873/0000898430-01-000873-0001.txt,2001
AMGN,https://www.sec.gov/Archives/edgar/data/318154/,1999
AMGN,https://www.sec.gov/Archives/edgar/data/318154/,1998
AMGN,https://www.sec.gov/Archives/edgar/data/318154/,1997
AMGN,https://www.sec.gov/Archives/edgar/data/318154/,1996
AMGN,https://www.sec.gov/Archives/edgar/data/318154/,1995
LOW,https://www.sec.gov/ix?doc=/Archives/edgar/data/60667/000006066721000026/low-20210129.htm,2021
LOW,https://www.sec.gov/ix?doc=/Archives/edgar/data/60667/000006066720000036/form10k01312020.htm,2020
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066719000042/form10k_02012019.htm,2019
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066718000051/form10k_02022018.htm,2018
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066717000076/lowesform10k.htm,2017
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066716000276/lowesform10k.htm,2016
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066715000057/lowesform10k.htm,2015
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066714000054/lowesform10k.htm,2014
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066713000045/lowesform10k.htm,2013
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066712000096/lowesform10k02032012.htm,2012
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066711000061/lowesform10k01282011.htm,2011
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066710000059/lowesform10k01292010.htm,2010
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066709000036/lowesform10k01302009.htm,2009
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066708000067/lowesform10k02012008.htm,2008
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066707000052/lowesform10k02022007.htm,2007
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066706000079/lowesform10k02032006.htm,2006
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066705000099/lowesform10k01282005.htm,2005
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066704000188/form10k1302004.htm,2004
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066703000006/form10k2002.htm,2003
LOW,https://www.sec.gov/Archives/edgar/data/60667/000006066702000003/form10k2001e.txt,2002
LOW,https://www.sec.gov/Archives/edgar/data/60667/,1998
LOW,https://www.sec.gov/Archives/edgar/data/60667/,1997
LOW,https://www.sec.gov/Archives/edgar/data/60667/,1996
LOW,https://www.sec.gov/Archives/edgar/data/60667/,1995
LOW,https://www.sec.gov/Archives/edgar/data/60667/,1994
SCHW,https://www.sec.gov/ix?doc=/Archives/edgar/data/316709/000031670921000012/schw-20201231.htm,2021
SCHW,https://www.sec.gov/ix?doc=/Archives/edgar/data/316709/000031670920000012/schw-12312019x10k.htm,2020
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670919000008/schw-12312018x10k.htm,2019
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670918000009/schw-12312017x10k.htm,2018
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670917000010/schw-20161231x10k.htm,2017
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670916000067/schw-20151231x10k.htm,2016
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670915000014/schw-20141231x10k.htm,2015
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670914000005/schw-20131231x10k.htm,2014
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312513071646/d455860d10k.htm,2013
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312512077926/d264447d10k.htm,2012
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312511046932/d10k.htm,2011
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312510040444/d10k.htm,2010
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312509037420/d10k.htm,2009
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312508039024/d10k.htm,2008
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312507039782/d10k.htm,2007
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000119312506039674/d10k.htm,2006
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670905000006/body.txt,2005
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670904000006/body.txt,2004
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670903000009/body.txt,2003
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670902000008/body.txt,2002
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670901000010/0000316709-01-000010-0001.txt,2001
SCHW,https://www.sec.gov/Archives/edgar/data/316709/000031670900000009/,2000
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1999
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1998
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1997
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1996
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1995
SCHW,https://www.sec.gov/Archives/edgar/data/316709/,1994
CHTR,https://www.sec.gov/ix?doc=/Archives/edgar/data/1091667/000109166721000022/chtr-20201231.htm,2021
CHTR,https://www.sec.gov/ix?doc=/Archives/edgar/data/1091667/000109166720000024/chtr12312019-10k.htm,2020
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166719000029/chtr12312018-10k.htm,2019
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166718000025/chtr12312017-10k.htm,2018
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166717000030/chtr123116-10k.htm,2017
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166716000396/chtr123115-10k.htm,2016
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166715000049/chtr123114-10k.htm,2015
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166714000080/chtr123113-10k.htm,2014
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166713000020/chtr123112-10k.htm,2013
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166712000026/chtr12312011-10k.htm,2012
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166711000029/body.htm,2011
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166710000019/body.htm,2010
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166709000038/body.htm,2009
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166708000004/body.htm,2008
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166707000015/body.htm,2007
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000109166706000093/body.htm,2006
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000095013705002540/c92627e10vk.htm,2005
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000095013704001876/c83767e10vk.htm,2004
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000095012303004266/y85418e10vk.htm,2003
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000095012301002038/y44579tke10-k.txt,2001
CHTR,https://www.sec.gov/Archives/edgar/data/1091667/000095012400001846/,2000
RTX,https://www.sec.gov/ix?doc=/Archives/edgar/data/101829/000010182921000008/rtx-20201231.htm,2021
RTX,https://www.sec.gov/ix?doc=/Archives/edgar/data/101829/000010182920000013/utx-20191231_d2.htm,2020
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182919000007/a2018-12x31form10xk.htm,2019
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182918000005/a2017-12x31form10xk.htm,2018
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182917000007/a2016-12x31form10xk.htm,2017
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182916000050/a2015-12x31form10xk.htm,2016
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182915000005/a2014-12x31form10xk.htm,2015
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182914000006/a2013-12x31form10xk.htm,2014
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312513042195/d477572d10k.htm,2013
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312512047752/d286821d10k.htm,2012
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312511029695/d10k.htm,2011
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312510027861/d10k.htm,2010
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312509024624/d10k.htm,2009
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312508022346/d10k.htm,2008
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312507024306/d10k.htm,2007
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312506024473/d10k.htm,2006
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312505025271/d10k.htm,2005
RTX,https://www.sec.gov/Archives/edgar/data/101829/000119312504015495/d10k.htm,2004
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182903000069/tenk2002.htm,2003
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182902000006/tenkye2001.htm,2002
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182901000002/0000101829-01-000002-0001.txt,2001
RTX,https://www.sec.gov/Archives/edgar/data/101829/000010182900000002/,2000
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1999
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1998
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1997
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1996
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1995
RTX,https://www.sec.gov/Archives/edgar/data/101829/,1994
IBM,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000155837021001489/ibm-20201231x10k.htm,2021
IBM,https://www.sec.gov/ix?doc=/Archives/edgar/data/51143/000155837020001334/ibm-20191231x10k2af531.htm,2020
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746919000712/a2237254z10-k.htm,2019
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746918001117/a2233835z10-k.htm,2018
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746917001061/a2230222z10-k.htm,2017
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746916010329/a2226548z10-k.htm,2016
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746915001106/a2222209z10-k.htm,2015
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746914001302/a2217495z10-k.htm,2014
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746913001698/a2212340z10-k.htm,2013
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746912001742/a2206744z10-k.htm,2012
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746911001117/a2201254z10-k.htm,2011
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746910001151/a2195966z10-k.htm,2010
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746909001737/a2189817z10-k.htm,2009
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746908001731/a2181836z10-k.htm,2008
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746907001434/a2175501z10-k.htm,2007
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746906002608/a2166922z10-k.htm,2006
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746905004595/a2152314z10-k.htm,2005
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746904006934/a2129092z10-k.htm,2004
IBM,https://www.sec.gov/Archives/edgar/data/51143/000104746903008194/a2102367z10-k.htm,2003
IBM,https://www.sec.gov/Archives/edgar/data/51143/000091205701007563/a2039641z10-k.txt,2001
